flight_date,registration,hour,position_count,avg_altitude,min_altitude
2025-01-18,N621FB,23,1156,1784.9264705882352941,0
2025-01-19,N621FB,0,628,1559.8328025477707006,0
2025-01-19,N621FB,2,1297,1660.7555898226676947,0
2025-01-19,N621FB,3,1102,1597.1188747731397459,0
2025-01-19,N625FB,3,579,1528.0656303972366149,0
2025-01-19,N625FB,4,1396,1564.8818051575931232,1250
2025-01-19,N622FB,5,1170,1586.4529914529914530,0
2025-01-19,N625FB,5,492,1517.4288617886178862,0
2025-01-19,N623FB,23,1211,1858.9388934764657308,0
2025-01-20,N623FB,0,1006,1638.3449304174950298,0
2025-01-20,N623FB,2,1162,1669.7074010327022375,0
2025-01-20,N623FB,3,1305,1750.9961685823754789,0
2025-01-20,N621FB,5,1403,1901.7640769779044904,0
2025-01-20,N622FB,23,1290,1591.9961240310077519,0
2025-01-21,N622FB,0,576,1599.2621527777777778,0
2025-01-21,N622FB,2,1397,1442.4838940586972083,0
2025-01-21,N622FB,3,1193,1323.0930427493713328,1000
2025-01-21,N623FB,3,668,1434.4685628742514970,0
2025-01-21,N622FB,4,16,1056.2500000000000000,0
2025-01-21,N623FB,4,1379,1439.7751994198694706,1100
2025-01-21,N621FB,5,1208,1679.9461920529801325,0
2025-01-21,N623FB,5,579,1385.2763385146804836,0
2025-01-21,N622FB,23,1361,1458.2659808963997061,0
2025-01-22,N622FB,0,905,1340.5801104972375691,1050
2025-01-22,N621FB,1,266,2581.3909774436090226,0
2025-01-22,N621FB,2,221,6676.9230769230769231,4150
2025-01-22,N622FB,2,901,1359.1009988901220866,1100
2025-01-22,N621FB,3,343,3852.6239067055393586,0
2025-01-22,N622FB,3,1105,1259.7285067873303167,0
2025-01-22,N625FB,3,635,1362.1653543307086614,0
2025-01-22,N625FB,4,1353,1509.7930524759793052,1175
2025-01-22,N621FB,5,1355,1704.6678966789667897,0
2025-01-22,N625FB,5,157,1522.2929936305732484,0
2025-01-22,N625FB,22,111,1597.7477477477477477,1325
2025-01-22,N625FB,23,1365,1491.6300366300366300,1050
2025-01-23,N625FB,0,802,1594.5760598503740648,0
2025-01-23,N621FB,1,326,1893.9417177914110429,0
2025-01-23,N625FB,1,56,1564.2857142857142857,0
2025-01-23,N621FB,2,1045,2355.5263157894736842,0
2025-01-23,N625FB,2,1248,1639.8036858974358974,1350
2025-01-23,N621FB,3,77,1474.6753246753246753,0
2025-01-23,N625FB,3,881,1574.3757094211123723,0
2025-01-23,N621FB,4,703,1571.0170697012802276,0
2025-01-23,N621FB,5,1369,1771.8407596785975164,1250
2025-01-23,N625FB,23,993,1561.4048338368580060,0
2025-01-24,N625FB,0,1278,1528.1103286384976526,1175
2025-01-24,N625FB,1,39,1234.6153846153846154,0
2025-01-24,N625FB,2,1239,1404.6206618240516546,0
2025-01-24,N621FB,3,573,1442.4956369982547993,0
2025-01-24,N625FB,3,1001,1338.6113886113886114,0
2025-01-24,N621FB,4,1386,1476.4069264069264069,1100
2025-01-24,N621FB,5,205,1451.9512195121951220,0
2025-01-24,N625FB,5,1195,1406.0041841004184100,0
2025-01-24,N623FB,22,909,1814.0264026402640264,0
2025-01-24,N623FB,23,619,2097.0516962843295638,0
2025-01-25,N623FB,0,1132,1814.6643109540636042,0
2025-01-25,N622FB,1,212,1947.2877358490566038,0
2025-01-25,N622FB,2,310,4232.9838709677419355,2250
2025-01-25,N622FB,3,403,3910.7940446650124069,0
2025-01-25,N625FB,3,638,1882.7194357366771160,0
2025-01-25,N625FB,4,1397,1870.9198282032927702,1500
2025-01-25,N621FB,5,1282,1858.9118564742589704,0
2025-01-25,N625FB,5,178,1738.7640449438202247,0
2025-01-25,N625FB,23,1347,1798.0883444691907944,1525
2025-01-26,N625FB,0,1455,1736.3573883161512027,0
2025-01-26,N625FB,2,1341,1734.3027591349739001,1400
2025-01-26,N622FB,3,635,1913.3464566929133858,0
2025-01-26,N625FB,3,1600,2110.1406250000000000,1550
2025-01-26,N621FB,4,2,0.00000000000000000000,0
2025-01-26,N622FB,4,1536,2108.2031250000000000,1550
2025-01-26,N625FB,4,495,1892.4747474747474747,0
2025-01-26,N621FB,5,1291,2202.1494965143299768,1475
2025-01-26,N622FB,5,409,1878.9731051344743276,0
2025-01-26,N621FB,23,609,1937.6026272577996716,0
2025-01-27,N621FB,0,1211,1760.2394715111478117,0
2025-01-27,N621FB,2,1224,1756.2091503267973856,0
2025-01-27,N621FB,3,917,1688.0588876772082879,0
2025-01-27,N623FB,3,747,1947.4564926372155288,0
2025-01-27,N623FB,4,1605,1722.3364485981308411,1475
2025-01-27,N621FB,5,1384,1740.3721098265895954,0
2025-01-27,N623FB,5,378,1715.0793650793650794,0
2025-01-27,N622FB,22,1341,1809.8247576435495899,0
2025-01-28,N622FB,2,1261,1804.7581284694686757,0
2025-01-28,N622FB,3,777,1828.0244530244530245,0
2025-01-28,N625FB,3,616,1845.4951298701298701,0
2025-01-28,N625FB,4,1494,1711.9979919678714859,1475
2025-01-28,N622FB,5,1300,1721.3269230769230769,0
2025-01-28,N625FB,5,278,1805.4856115107913669,0
2025-01-28,N621FB,23,1040,1841.8990384615384615,0
2025-01-29,N621FB,0,1565,1773.8338658146964856,1500
2025-01-29,N621FB,1,64,1711.3281250000000000,0
2025-01-29,N621FB,2,1045,1940.6459330143540670,0
2025-01-29,N621FB,3,1262,2051.3272583201267829,1550
2025-01-29,N622FB,3,62,1837.0967741935483871,0
2025-01-29,N621FB,4,203,1983.4975369458128079,0
2025-01-29,N622FB,4,1210,1757.5000000000000000,1475
2025-01-29,N621FB,5,1245,1867.6104417670682731,0
2025-01-29,N622FB,5,222,1767.6801801801801802,0
2025-01-29,N625FB,23,93,1863.1720430107526882,0
2025-01-30,N621FB,0,326,1657.1319018404907975,0
2025-01-30,N625FB,0,1069,1644.6913002806361085,0
2025-01-30,N621FB,1,520,1620.6730769230769231,1500
2025-01-30,N621FB,2,655,1645.4580152671755725,0
2025-01-30,N625FB,2,1177,1834.1758708581138488,0
2025-01-30,N622FB,3,554,1758.2581227436823105,0
2025-01-30,N625FB,3,1183,1623.5629754860524091,0
2025-01-30,N622FB,4,1451,1580.9958649207443143,1375
2025-01-30,N622FB,5,322,1574.9223602484472050,0
2025-01-30,N623FB,5,1308,1726.3570336391437309,0
2025-01-30,N621FB,22,38,1582.8947368421052632,0
2025-01-30,N621FB,23,1420,1716.8133802816901408,1300
2025-01-31,N621FB,0,509,1535.4125736738703340,0
2025-01-31,N621FB,2,1272,1754.7366352201257862,0
2025-01-31,N621FB,3,575,1786.7391304347826087,0
2025-01-31,N623FB,3,715,1522.9370629370629371,0
2025-01-31,N623FB,4,1395,1568.9784946236559140,1275
2025-01-31,N621FB,5,1160,1667.1767241379310345,0
2025-01-31,N623FB,5,234,1746.1538461538461538,0
2025-01-31,N621FB,23,1275,1725.5882352941176471,0
2025-02-01,N621FB,0,811,1669.5437731196054254,0
2025-02-01,N621FB,2,1284,1650.0389408099688474,0
2025-02-01,N621FB,3,1057,1600.9460737937559130,0
2025-02-01,N623FB,3,708,1700.1059322033898305,0
2025-02-01,N623FB,4,1360,1606.1580882352941176,0
2025-02-01,N621FB,5,1286,1473.0365474339035770,0
2025-02-01,N623FB,5,221,1615.1583710407239819,0
2025-02-01,N622FB,23,1399,1803.5025017869907076,0
2025-02-02,N622FB,0,1475,1855.8135593220338983,0
2025-02-02,N622FB,1,541,1635.5822550831792976,0
2025-02-02,N623FB,1,1021,1695.9108716944172380,0
2025-02-02,N622FB,2,452,1974.7234513274336283,0
2025-02-02,N623FB,2,12,920.8333333333333333,0
2025-02-02,N622FB,3,884,1818.6934389140271493,0
2025-02-02,N623FB,3,707,1695.9335219236209335,0
2025-02-02,N623FB,4,1503,1951.0645375914836993,1450
2025-02-02,N622FB,5,1270,1909.6062992125984252,0
2025-02-02,N623FB,5,557,1661.6696588868940754,0
2025-02-02,N623FB,23,1086,1630.9852670349907919,0
2025-02-03,N623FB,0,1052,1627.7804182509505703,0
2025-02-03,N623FB,2,1094,1712.0886654478976234,0
2025-02-03,N622FB,3,631,1815.7290015847860539,0
2025-02-03,N623FB,3,1529,1675.3597122302158273,0
2025-02-03,N622FB,4,1671,1859.1412327947336924,1650
2025-02-03,N621FB,5,1526,2084.5674967234600262,0
2025-02-03,N622FB,5,642,1656.4252336448598131,0
2025-02-03,N622FB,22,292,1858.9897260273972603,0
2025-02-03,N622FB,23,1617,1846.4594928880643166,1650
2025-02-04,N622FB,0,1262,1901.0499207606973059,0
2025-02-04,N622FB,2,836,1890.8193779904306220,0
2025-02-04,N621FB,3,639,1698.5133020344287950,0
