hour,registration,unique_flights,position_records,avg_altitude,min_altitude,low_altitude_count,hover_count,total_hover_seconds
2025-07-27 04:00:00+00,N621FB,1,1369,1985.0986121256391527,1550,0,0,0
2025-07-27 05:00:00+00,N621FB,1,448,1823.9955357142857143,0,3,0,0
2025-07-27 05:00:00+00,N625FB,1,1220,1897.7868852459016393,0,1,0,0
2025-07-27 06:00:00+00,N621FB,1,718,1831.9637883008356546,0,2,0,0
2025-07-27 06:00:00+00,N625FB,1,1377,1747.2948438634713145,0,3,0,0
2025-07-27 07:00:00+00,N621FB,2,1264,1879.9446202531645570,0,1,0,0
2025-07-27 08:00:00+00,N621FB,1,195,1907.8205128205128205,0,3,0,0
2025-07-27 08:00:00+00,N625FB,1,1301,1795.8301306687163720,0,1,0,0
2025-07-27 09:00:00+00,N625FB,1,943,1870.3870625662778367,0,7,0,0
2025-07-27 15:00:00+00,N622FB,2,847,1911.2750885478158205,1475,0,0,0
2025-07-27 16:00:00+00,N622FB,2,149,1811.2416107382550336,1450,0,0,0
2025-07-27 18:00:00+00,N621FB,1,689,1958.3454281567489115,0,2,0,0
2025-07-27 19:00:00+00,N621FB,1,399,1759.8370927318295739,1475,0,0,0
2025-07-27 23:00:00+00,N623FB,1,954,1868.1603773584905660,0,2,0,0
2025-07-28 00:00:00+00,N623FB,1,1502,2013.7816245006657790,0,1,0,0
2025-07-28 01:00:00+00,N623FB,1,3,0.00000000000000000000,0,3,0,0
2025-07-28 02:00:00+00,N623FB,1,982,2048.1415478615071283,0,2,0,0
2025-07-28 03:00:00+00,N621FB,1,63,1993.2539682539682540,0,2,0,0
2025-07-28 03:00:00+00,N623FB,1,951,2210.7255520504731861,0,4,0,0
2025-07-28 04:00:00+00,N621FB,1,1345,2138.3828996282527881,1575,0,0,0
2025-07-28 05:00:00+00,N621FB,1,1207,2491.4457332228666114,0,4,0,0
2025-07-28 05:00:00+00,N625FB,1,991,1848.0070635721493441,0,2,0,0
2025-07-28 06:00:00+00,N621FB,1,238,1950.6302521008403361,0,4,0,0
2025-07-28 06:00:00+00,N625FB,1,1499,1742.0780520346897932,1450,0,0,0
2025-07-28 07:00:00+00,N621FB,1,1621,1790.5768044417026527,1450,0,0,0
2025-07-28 07:00:00+00,N625FB,2,193,1940.0259067357512953,0,2,0,0
2025-07-28 08:00:00+00,N621FB,1,169,1842.4556213017751479,0,1,0,0
2025-07-28 08:00:00+00,N625FB,1,1236,1738.6731391585760518,1475,0,0,0
2025-07-28 09:00:00+00,N625FB,1,651,1736.0599078341013825,0,3,0,0
2025-07-28 14:00:00+00,N622FB,1,19,1748.6842105263157895,1500,0,0,0
2025-07-28 15:00:00+00,N622FB,1,1050,1705.6904761904761905,1425,0,0,0
2025-07-28 16:00:00+00,N622FB,1,53,1724.0566037735849057,0,2,0,0
2025-07-28 18:00:00+00,N622FB,1,398,1764.8241206030150754,0,1,0,0
2025-07-28 19:00:00+00,N622FB,1,1122,1651.2032085561497326,1400,0,0,0
2025-07-28 20:00:00+00,N622FB,1,32,1667.1875000000000000,1475,0,0,0
2025-07-28 23:00:00+00,N625FB,1,827,2021.0096735187424426,0,1,0,0
2025-07-29 00:00:00+00,N625FB,1,1035,1869.9275362318840580,0,2,0,0
2025-07-29 02:00:00+00,N625FB,1,1042,1960.1727447216890595,0,5,0,0
2025-07-29 03:00:00+00,N623FB,1,586,1766.0409556313993174,0,2,0,0
2025-07-29 03:00:00+00,N625FB,1,1235,1918.7449392712550607,0,5,0,0
2025-07-29 04:00:00+00,N623FB,1,1286,1667.3794712286158631,1400,0,0,0
2025-07-29 05:00:00+00,N623FB,1,144,1867.7083333333333333,0,3,0,0
2025-07-29 05:00:00+00,N625FB,1,1255,1825.1195219123505976,0,3,0,0
2025-07-29 06:00:00+00,N623FB,1,585,1745.0854700854700855,0,2,0,0
2025-07-29 06:00:00+00,N625FB,1,839,1870.0536352800953516,0,6,0,0
2025-07-29 07:00:00+00,N623FB,1,1340,1796.5485074626865672,1525,0,0,0
2025-07-29 08:00:00+00,N623FB,1,89,1905.0561797752808989,1525,0,0,0
2025-07-29 08:00:00+00,N625FB,1,1317,1883.6940015186028853,1475,0,0,0
2025-07-29 09:00:00+00,N625FB,1,887,1832.4408117249154453,0,6,0,0
2025-07-29 11:00:00+00,N625FB,4,258,1791.3759689922480620,0,7,0,0
2025-07-29 13:00:00+00,N622FB,1,1006,1697.1172962226640159,0,1,0,0
2025-07-29 14:00:00+00,N622FB,2,85,1765.2941176470588235,0,2,0,0
2025-07-29 15:00:00+00,N622FB,2,594,1833.6700336700336700,0,1,0,0
2025-07-29 16:00:00+00,N622FB,1,619,1641.4781906300484653,1350,0,0,0
2025-07-29 18:00:00+00,N622FB,1,549,1703.8251366120218579,0,1,0,0
2025-07-29 19:00:00+00,N622FB,1,567,1758.9065255731922399,0,1,0,0
2025-07-29 23:00:00+00,N624FB,1,1357,1872.6787030213706706,0,3,0,0
2025-07-30 00:00:00+00,N624FB,1,665,1975.7518796992481203,0,3,0,0
2025-07-30 02:00:00+00,N624FB,1,933,1872.7224008574490890,0,2,0,0
2025-07-30 03:00:00+00,N621FB,1,627,1889.9122807017543860,0,1,0,0
2025-07-30 03:00:00+00,N624FB,1,943,1896.8981972428419936,0,3,0,0
2025-07-30 04:00:00+00,N621FB,1,1294,1772.4690880989180835,1525,0,0,0
2025-07-30 05:00:00+00,N621FB,1,281,1788.6120996441281139,1500,0,0,0
2025-07-30 05:00:00+00,N625FB,1,1506,2045.3187250996015936,0,1,0,0
2025-07-30 06:00:00+00,N621FB,1,558,1781.7652329749103943,1500,0,0,0
2025-07-30 06:00:00+00,N625FB,1,1025,1804.0731707317073171,0,5,0,0
2025-07-30 07:00:00+00,N621FB,1,1412,1610.7117563739376771,1350,0,0,0
2025-07-30 08:00:00+00,N621FB,1,190,1758.2894736842105263,0,3,0,0
2025-07-30 08:00:00+00,N625FB,1,1267,1972.4546172059984215,0,2,0,0
2025-07-30 09:00:00+00,N625FB,1,654,1911.2385321100917431,0,4,0,0
2025-07-30 10:00:00+00,N625FB,1,857,2224.5332555425904317,0,1,0,0
2025-07-30 15:00:00+00,N622FB,1,858,2350.5244755244755245,1425,0,0,0
2025-07-30 16:00:00+00,N622FB,3,303,1816.6666666666666667,1375,0,0,0
2025-07-30 16:00:00+00,N623FB,1,696,2033.4770114942528736,0,2,0,0
2025-07-30 17:00:00+00,N623FB,1,124,1873.1854838709677419,0,5,0,0
2025-07-30 18:00:00+00,N622FB,1,542,1793.2195571955719557,1450,0,0,0
2025-07-30 19:00:00+00,N622FB,1,690,1857.7536231884057971,1475,0,0,0
2025-07-30 23:00:00+00,N624FB,1,962,1962.6819126819126819,0,2,0,0
2025-07-31 00:00:00+00,N624FB,1,4,393.7500000000000000,0,3,0,0
2025-07-31 02:00:00+00,N624FB,1,292,1817.6369863013698630,0,3,0,0
2025-07-31 03:00:00+00,N621FB,1,545,1747.4311926605504587,0,1,0,0
2025-07-31 03:00:00+00,N624FB,1,1116,1920.9005376344086022,0,3,0,0
2025-07-31 04:00:00+00,N621FB,1,1288,1709.3944099378881988,1475,0,0,0
2025-07-31 05:00:00+00,N621FB,1,118,1868.2203389830508475,1500,0,0,0
2025-07-31 05:00:00+00,N625FB,1,1415,1921.0424028268551237,0,2,0,0
2025-07-31 06:00:00+00,N621FB,1,613,1778.9967373572593801,1500,0,0,0
2025-07-31 06:00:00+00,N625FB,1,846,1813.5342789598108747,0,4,0,0
2025-07-31 07:00:00+00,N621FB,1,1331,1810.5747558226897070,1500,0,0,0
2025-07-31 08:00:00+00,N621FB,1,310,1760.7258064516129032,0,4,0,0
2025-07-31 08:00:00+00,N625FB,1,1381,1865.3692976104272266,0,2,0,0
2025-07-31 09:00:00+00,N625FB,1,1087,1932.6586936522539098,0,3,0,0
2025-07-31 15:00:00+00,N622FB,1,807,1819.5477075588599752,0,1,0,0
2025-07-31 16:00:00+00,N622FB,2,123,1807.5203252032520325,0,1,0,0
2025-07-31 18:00:00+00,N622FB,1,949,1677.6080084299262381,1400,0,0,0
2025-07-31 19:00:00+00,N622FB,1,27,1652.7777777777777778,1425,0,0,0
2025-07-31 22:00:00+00,N623FB,1,193,1873.0569948186528497,0,1,0,0
2025-07-31 23:00:00+00,N623FB,1,1534,1829.9706649282920469,1600,0,0,0
2025-08-01 00:00:00+00,N623FB,1,360,1934.0277777777777778,0,3,0,0
2025-08-01 02:00:00+00,N623FB,1,1366,1949.3045387994143485,0,1,0,0
2025-08-01 03:00:00+00,N621FB,1,629,1927.5834658187599364,0,2,0,0
2025-08-01 03:00:00+00,N623FB,1,846,2008.0082742316784870,0,3,0,0
2025-08-01 04:00:00+00,N621FB,1,1414,1963.2072135785007072,1500,0,0,0
2025-08-01 05:00:00+00,N621FB,1,325,1805.2307692307692308,0,3,0,0
2025-08-01 05:00:00+00,N625FB,1,1208,1806.1051324503311258,0,2,0,0
2025-08-01 06:00:00+00,N621FB,1,587,1810.4344122657580920,0,1,0,0
2025-08-01 06:00:00+00,N625FB,2,850,2082.3529411764705882,0,4,0,0
2025-08-01 07:00:00+00,N621FB,2,1312,2089.2530487804878049,0,1,0,0
2025-08-01 08:00:00+00,N621FB,2,405,1685.5555555555555556,0,3,0,0
2025-08-01 08:00:00+00,N625FB,1,1224,1841.7075163398692810,0,1,0,0
2025-08-01 09:00:00+00,N625FB,1,264,1785.2272727272727273,0,4,0,0
2025-08-01 15:00:00+00,N622FB,1,903,1846.8438538205980066,0,1,0,0
2025-08-01 16:00:00+00,N622FB,1,66,1726.5151515151515152,1350,0,0,0
2025-08-01 23:00:00+00,N623FB,1,1440,1912.5347222222222222,0,2,0,0
2025-08-02 00:00:00+00,N623FB,1,582,1847.4226804123711340,0,2,0,0
2025-08-02 01:00:00+00,N623FB,1,676,1649.5931952662721893,0,1,0,0
2025-08-02 02:00:00+00,N621FB,1,693,2841.3780663780663781,0,2,0,0
2025-08-02 02:00:00+00,N623FB,1,551,1892.5589836660617060,1450,0,0,0
2025-08-02 03:00:00+00,N621FB,1,7,1632.1428571428571429,1425,0,0,0
2025-08-02 04:00:00+00,N621FB,1,1379,1742.4764321972443800,1350,0,0,0
2025-08-02 05:00:00+00,N621FB,1,109,1805.9633027522935780,0,3,0,0
2025-08-02 05:00:00+00,N625FB,1,1445,1802.1107266435986159,0,2,0,0
2025-08-02 06:00:00+00,N621FB,1,634,1761.3170347003154574,1450,0,0,0
2025-08-02 06:00:00+00,N625FB,1,781,1639.7247119078104994,0,4,0,0
2025-08-02 07:00:00+00,N621FB,2,1226,1768.9845024469820555,1025,0,0,0
2025-08-02 08:00:00+00,N621FB,1,78,1775.3205128205128205,0,3,0,0
2025-08-02 08:00:00+00,N625FB,1,1359,1770.6217807211184695,0,1,0,0
2025-08-02 09:00:00+00,N625FB,1,1135,1700.1321585903083700,0,4,0,0
2025-08-02 10:00:00+00,N625FB,1,1189,1701.5769554247266611,0,1,0,0
2025-08-02 11:00:00+00,N625FB,1,1265,1773.3596837944664032,1400,0,0,0
2025-08-02 17:00:00+00,N622FB,1,567,2514.7707231040564374,0,1,0,0
2025-08-02 18:00:00+00,N622FB,1,619,1727.1405492730210016,0,2,0,0
2025-08-02 22:00:00+00,N623FB,1,1,0.00000000000000000000,0,1,0,0
2025-08-02 23:00:00+00,N623FB,1,1514,1949.5376486129458388,0,1,0,0
2025-08-03 00:00:00+00,N623FB,1,560,2074.3303571428571429,0,4,0,0
2025-08-03 02:00:00+00,N623FB,1,1426,2010.1858345021037868,0,1,0,0
2025-08-03 03:00:00+00,N621FB,1,612,1792.4019607843137255,0,2,0,0
2025-08-03 03:00:00+00,N623FB,1,736,1859.0353260869565217,1500,0,0,0
2025-08-03 04:00:00+00,N621FB,1,1368,1861.8238304093567251,1600,0,0,0
2025-08-03 05:00:00+00,N621FB,1,189,1966.6666666666666667,0,3,0,0
2025-08-03 05:00:00+00,N625FB,1,1200,1828.7083333333333333,1475,0,0,0
2025-08-03 06:00:00+00,N621FB,1,584,1750.4280821917808219,0,2,0,0
2025-08-03 06:00:00+00,N625FB,2,822,1895.6812652068126521,0,2,0,0
2025-08-03 07:00:00+00,N621FB,1,1280,1847.0507812500000000,1475,0,0,0
2025-08-03 08:00:00+00,N621FB,1,80,1938.4375000000000000,1475,0,0,0
2025-08-03 08:00:00+00,N625FB,1,1242,1828.8446054750402576,1450,0,0,0
2025-08-03 09:00:00+00,N625FB,1,1192,1800.9018456375838926,1450,0,0,0
2025-08-03 10:00:00+00,N625FB,1,47,1715.4255319148936170,0,3,0,0
2025-08-03 15:00:00+00,N622FB,1,1080,1845.1620370370370370,1450,0,0,0
2025-08-03 16:00:00+00,N622FB,2,12,1333.3333333333333333,0,1,0,0
2025-08-03 18:00:00+00,N622FB,1,544,1838.4191176470588235,0,1,0,0
2025-08-03 19:00:00+00,N622FB,1,773,1772.4773609314359638,1450,0,0,0
2025-08-03 23:00:00+00,N621FB,1,1067,1812.3242736644798500,0,2,0,0
2025-08-04 00:00:00+00,N621FB,1,873,1728.9232531500572738,0,4,0,0
2025-08-04 02:00:00+00,N621FB,1,964,1926.9709543568464730,0,3,0,0
2025-08-04 03:00:00+00,N621FB,1,1188,1875.0631313131313131,0,3,0,0
2025-08-04 03:00:00+00,N623FB,1,624,1758.8141025641025641,0,3,0,0
2025-08-04 04:00:00+00,N623FB,1,1274,1849.0188383045525903,1600,0,0,0
2025-08-04 05:00:00+00,N623FB,1,427,1852.6346604215456674,0,4,0,0
2025-08-04 05:00:00+00,N625FB,1,1142,2132.0490367775831874,0,2,0,0
2025-08-04 06:00:00+00,N623FB,1,628,2056.2898089171974522,0,4,0,0
2025-08-04 06:00:00+00,N625FB,1,1389,2092.9625629949604032,0,2,0,0
2025-08-04 07:00:00+00,N623FB,1,1295,1901.5830115830115830,1575,0,0,0
2025-08-04 07:00:00+00,N625FB,1,31,1831.4516129032258065,0,1,0,0
2025-08-04 08:00:00+00,N623FB,1,18,1529.1666666666666667,0,1,0,0
2025-08-04 08:00:00+00,N625FB,1,1397,1947.9599141016463851,1625,0,0,0
2025-08-04 09:00:00+00,N625FB,1,1389,2059.5212383009359251,0,3,0,0
2025-08-04 12:00:00+00,N623FB,1,991,2270.2573158425832492,0,2,0,0
2025-08-04 13:00:00+00,N622FB,1,160,1760.4687500000000000,0,1,0,0
2025-08-04 13:00:00+00,N623FB,1,408,2005.8210784313725490,1500,0,0,0
2025-08-04 14:00:00+00,N622FB,1,745,1919.7651006711409396,0,2,0,0
2025-08-04 15:00:00+00,N622FB,2,240,1707.5000000000000000,0,2,0,0
2025-08-04 18:00:00+00,N622FB,1,453,1776.1037527593818985,0,2,0,0
2025-08-04 19:00:00+00,N622FB,1,1017,1865.5358898721730580,1500,0,0,0
2025-08-04 23:00:00+00,N621FB,1,1030,2146.0679611650485437,1600,0,0,0
2025-08-05 00:00:00+00,N621FB,1,672,1997.9538690476190476,1625,0,0,0
2025-08-05 02:00:00+00,N621FB,1,1242,1928.6835748792270531,0,3,0,0
2025-08-05 03:00:00+00,N621FB,1,989,1987.6643073811931244,0,4,0,0
2025-08-05 03:00:00+00,N625FB,1,633,1790.1658767772511848,0,2,0,0
2025-08-05 04:00:00+00,N625FB,1,1276,1756.0148902821316614,1575,0,0,0
2025-08-05 05:00:00+00,N621FB,1,1313,2120.6016755521706017,0,2,0,0
2025-08-05 05:00:00+00,N625FB,1,163,1919.0184049079754601,1550,0,0,0
2025-08-05 06:00:00+00,N621FB,2,937,1970.3041622198505870,0,2,0,0
2025-08-05 06:00:00+00,N625FB,1,656,1725.3429878048780488,0,5,0,0
2025-08-05 07:00:00+00,N625FB,2,1165,1828.4120171673819742,0,2,0,0
2025-08-05 08:00:00+00,N621FB,2,1172,1944.7738907849829352,0,1,0,0
2025-08-05 08:00:00+00,N625FB,1,111,1874.0990990990990991,0,3,0,0
2025-08-05 09:00:00+00,N621FB,1,684,1944.6271929824561404,0,3,0,0
2025-08-05 15:00:00+00,N624FB,1,1127,1835.7142857142857143,0,1,0,0
2025-08-05 16:00:00+00,N624FB,1,127,1876.3779527559055118,0,2,0,0
2025-08-05 17:00:00+00,N624FB,1,42,1845.8333333333333333,0,1,0,0
2025-08-05 18:00:00+00,N624FB,1,1172,2225.8745733788395904,1500,0,0,0
2025-08-05 19:00:00+00,N624FB,1,647,2124.4204018547140649,1450,0,0,0
2025-08-05 20:00:00+00,N624FB,1,142,1832.3943661971830986,0,1,0,0
2025-08-05 21:00:00+00,N624FB,1,790,1755.6645569620253165,0,3,0,0
2025-08-05 23:00:00+00,N621FB,1,824,1907.7973300970873786,0,2,0,0
2025-08-06 00:00:00+00,N621FB,1,660,1874.0151515151515152,0,3,0,0
2025-08-06 02:00:00+00,N621FB,2,905,1816.8232044198895028,0,1,0,0
2025-08-06 03:00:00+00,N621FB,1,785,1897.5159235668789809,0,4,0,0
2025-08-06 03:00:00+00,N622FB,1,590,1875.5084745762711864,0,3,0,0
2025-08-06 04:00:00+00,N622FB,1,1343,1896.3700670141474311,1500,0,0,0
2025-08-06 05:00:00+00,N622FB,1,100,1850.7500000000000000,0,5,0,0
2025-08-06 05:00:00+00,N623FB,1,1321,1895.8932626797880394,0,1,0,0
2025-08-06 06:00:00+00,N622FB,1,580,1943.1034482758620690,0,3,0,0
2025-08-06 06:00:00+00,N623FB,1,1147,1756.2990409764603313,0,2,0,0
2025-08-06 07:00:00+00,N622FB,1,1370,2004.5802919708029197,1775,0,0,0
2025-08-06 08:00:00+00,N622FB,1,67,1870.1492537313432836,0,1,0,0
2025-08-06 08:00:00+00,N623FB,1,1257,2018.5958631662688942,0,1,0,0
2025-08-06 09:00:00+00,N623FB,1,576,1972.0920138888888889,0,2,0,0
2025-08-06 12:00:00+00,N623FB,1,517,1981.5280464216634429,0,1,0,0
2025-08-06 13:00:00+00,N623FB,2,783,1970.8492975734355045,0,4,0,0
2025-08-06 14:00:00+00,N623FB,2,516,1867.6841085271317829,0,2,0,0
2025-08-06 15:00:00+00,N622FB,1,1001,1797.3276723276723277,0,1,0,0
2025-08-06 15:00:00+00,N623FB,1,803,1866.1270236612702366,0,1,0,0
2025-08-06 18:00:00+00,N622FB,1,437,1746.1098398169336384,0,2,0,0
2025-08-06 19:00:00+00,N622FB,2,748,1731.8850267379679144,1425,0,0,0
2025-08-06 20:00:00+00,N622FB,1,672,2303.0505952380952381,0,1,0,0
2025-08-06 21:00:00+00,N622FB,2,233,2275.7510729613733906,1450,0,0,0
2025-08-06 23:00:00+00,N621FB,1,1307,1792.8462127008416220,0,2,0,0
2025-08-07 00:00:00+00,N621FB,1,792,1929.8611111111111111,0,3,0,0
2025-08-07 02:00:00+00,N621FB,1,1206,1946.6625207296849088,0,2,0,0
2025-08-07 03:00:00+00,N621FB,1,978,1904.7801635991820041,0,4,0,0
2025-08-07 03:00:00+00,N623FB,1,498,1759.5883534136546185,0,1,0,0
2025-08-07 04:00:00+00,N623FB,1,1377,1832.6071169208424110,1400,0,0,0
2025-08-07 05:00:00+00,N621FB,1,1339,1814.3577296489917849,0,1,0,0
2025-08-07 05:00:00+00,N623FB,1,128,2232.6171875000000000,1500,0,0,0
2025-08-07 06:00:00+00,N621FB,2,751,1624.8002663115845539,0,3,0,0
2025-08-07 06:00:00+00,N623FB,1,599,1862.0200333889816361,0,5,0,0
2025-08-07 07:00:00+00,N623FB,1,1261,1765.9595559080095163,1500,0,0,0
2025-08-07 08:00:00+00,N621FB,1,1312,1912.5571646341463415,0,2,0,0
2025-08-07 08:00:00+00,N623FB,1,161,1868.4782608695652174,0,7,0,0
2025-08-07 09:00:00+00,N621FB,1,1526,1727.8342070773263434,1550,0,0,0
2025-08-07 10:00:00+00,N621FB,1,430,1710.1162790697674419,0,3,0,0
2025-08-07 15:00:00+00,N624FB,4,816,1834.0686274509803922,0,4,0,0
2025-08-07 18:00:00+00,N624FB,2,667,1925.5622188905547226,0,2,0,0
2025-08-08 01:00:00+00,N621FB,1,444,2088.7387387387387387,0,1,0,0
2025-08-08 02:00:00+00,N621FB,1,1713,2305.7355516637478109,2100,0,0,0
2025-08-08 03:00:00+00,N621FB,1,214,1948.3644859813084112,0,3,0,0
2025-08-08 03:00:00+00,N623FB,1,577,1976.0831889081455806,0,2,0,0
2025-08-08 04:00:00+00,N622FB,1,1,1550.0000000000000000,1550,0,0,0
2025-08-08 04:00:00+00,N623FB,1,1424,2246.6994382022471910,1675,0,0,0
2025-08-08 05:00:00+00,N622FB,1,1398,1901.3412017167381974,1575,0,0,0
2025-08-08 05:00:00+00,N623FB,1,55,1777.2727272727272727,0,4,0,0
2025-08-08 06:00:00+00,N622FB,2,830,1917.6506024096385542,0,1,0,0
2025-08-08 06:00:00+00,N623FB,1,665,2010.4887218045112782,0,3,0,0
2025-08-08 07:00:00+00,N623FB,1,1462,2003.7277701778385773,1575,0,0,0
2025-08-08 08:00:00+00,N622FB,1,1196,1925.7943143812709030,0,1,0,0
2025-08-08 08:00:00+00,N623FB,1,169,2055.3254437869822485,0,2,0,0
2025-08-08 09:00:00+00,N622FB,1,882,1983.3049886621315193,0,2,0,0
2025-08-08 15:00:00+00,N621FB,1,756,1876.5542328042328042,0,1,0,0
2025-08-08 16:00:00+00,N621FB,2,48,1763.0208333333333333,0,2,0,0
2025-08-08 18:00:00+00,N621FB,1,698,1923.1017191977077364,0,1,0,0
2025-08-08 22:00:00+00,N622FB,1,145,2154.1379310344827586,0,2,0,0
2025-08-08 23:00:00+00,N622FB,1,1345,1964.7397769516728625,1600,0,0,0
2025-08-09 00:00:00+00,N622FB,1,401,2031.5461346633416459,0,5,0,0
2025-08-09 01:00:00+00,N622FB,1,5,1305.0000000000000000,0,1,0,0
2025-08-09 02:00:00+00,N622FB,2,1432,1912.0286312849162011,0,1,0,0
2025-08-09 03:00:00+00,N621FB,1,554,1967.8249097472924188,0,2,0,0
2025-08-09 03:00:00+00,N622FB,1,911,2101.7014270032930845,0,1,0,0
2025-08-09 04:00:00+00,N621FB,1,1384,1955.2023121387283237,1725,0,0,0
2025-08-09 05:00:00+00,N621FB,1,111,1922.7477477477477477,0,4,0,0
2025-08-09 05:00:00+00,N623FB,1,1285,1901.7509727626459144,0,1,0,0
2025-08-09 06:00:00+00,N621FB,1,680,1978.8602941176470588,0,3,0,0
2025-08-09 06:00:00+00,N623FB,1,1051,1822.1931493815413892,0,4,0,0
2025-08-09 07:00:00+00,N621FB,1,1404,1760.3098290598290598,1500,0,0,0
2025-08-09 08:00:00+00,N621FB,1,279,1891.4874551971326165,0,3,0,0
2025-08-09 08:00:00+00,N623FB,1,1111,1819.8244824482448245,0,1,0,0
2025-08-09 09:00:00+00,N623FB,1,633,1869.8657187993680885,0,3,0,0
2025-08-09 16:00:00+00,N625FB,1,581,1966.6953528399311532,0,1,0,0
2025-08-09 17:00:00+00,N625FB,1,511,1795.7436399217221135,1475,0,0,0
2025-08-09 22:00:00+00,N622FB,1,2,800.0000000000000000,0,1,0,0
2025-08-09 23:00:00+00,N622FB,1,1127,2160.4259094942324756,1600,0,0,0
2025-08-10 00:00:00+00,N622FB,1,875,1968.5428571428571429,0,2,0,0
2025-08-10 02:00:00+00,N622FB,1,1342,2094.7280178837555887,0,3,0,0
2025-08-10 03:00:00+00,N621FB,1,735,1964.6938775510204082,0,2,0,0
2025-08-10 03:00:00+00,N622FB,1,772,2152.9145077720207254,0,2,0,0
2025-08-10 04:00:00+00,N621FB,1,1352,1901.9230769230769231,1625,0,0,0
2025-08-10 05:00:00+00,N621FB,1,159,2071.0691823899371069,0,2,0,0
2025-08-10 05:00:00+00,N623FB,1,1585,2175.2365930599369085,0,1,0,0
2025-08-10 06:00:00+00,N621FB,1,648,1933.2175925925925926,0,2,0,0
2025-08-10 06:00:00+00,N623FB,1,941,1850.7173219978746015,0,4,0,0
2025-08-10 07:00:00+00,N621FB,1,1369,1972.8999269539810080,1550,0,0,0
2025-08-10 08:00:00+00,N621FB,1,118,2001.4830508474576271,0,3,0,0
2025-08-10 08:00:00+00,N623FB,1,1202,1809.0890183028286190,0,2,0,0
2025-08-10 09:00:00+00,N623FB,1,336,1758.8541666666666667,0,2,0,0
2025-08-10 14:00:00+00,N623FB,1,847,1706.0212514757969303,1425,0,0,0
2025-08-10 18:00:00+00,N623FB,1,366,1930.6010928961748634,1475,0,0,0
2025-08-10 19:00:00+00,N623FB,2,1085,1734.8847926267281106,0,1,0,0
2025-08-10 20:00:00+00,N623FB,2,415,1891.9277108433734940,0,3,0,0
2025-08-10 21:00:00+00,N623FB,1,760,2133.5526315789473684,0,4,0,0
2025-08-10 23:00:00+00,N621FB,1,662,1934.6299093655589124,0,2,0,0
2025-08-11 00:00:00+00,N621FB,1,1465,2084.3344709897610922,1775,0,0,0
2025-08-11 01:00:00+00,N621FB,1,625,2262.9600000000000000,0,5,0,0
2025-08-11 02:00:00+00,N621FB,1,1162,1965.5335628227194492,0,2,0,0
2025-08-11 03:00:00+00,N621FB,1,751,1969.2743009320905459,0,5,0,0
2025-08-11 03:00:00+00,N625FB,1,835,1807.0958083832335329,0,3,0,0
2025-08-11 04:00:00+00,N623FB,1,15,1630.0000000000000000,0,1,0,0
2025-08-11 04:00:00+00,N625FB,1,1127,1769.8979591836734694,1600,0,0,0
2025-08-11 05:00:00+00,N623FB,1,1338,1852.0926756352765321,1600,0,0,0
2025-08-11 05:00:00+00,N625FB,1,308,1812.8246753246753247,1550,0,0,0
2025-08-11 06:00:00+00,N623FB,1,667,2051.5742128935532234,0,3,0,0
2025-08-11 06:00:00+00,N625FB,1,722,2221.0872576177285319,0,3,0,0
2025-08-11 07:00:00+00,N625FB,1,1453,1663.4549208534067447,1425,0,0,0
2025-08-11 08:00:00+00,N623FB,1,1058,1994.8487712665406427,1575,0,0,0
2025-08-11 08:00:00+00,N625FB,1,399,1646.4285714285714286,1400,0,0,0
2025-08-11 09:00:00+00,N623FB,1,1136,2065.7130281690140845,0,5,0,0
2025-08-11 14:00:00+00,N621FB,1,162,1737.8086419753086420,0,1,0,0
2025-08-11 15:00:00+00,N621FB,1,458,1920.3602620087336245,1350,0,0,0
2025-08-11 16:00:00+00,N621FB,2,27,1685.1851851851851852,0,1,0,0
2025-08-11 18:00:00+00,N621FB,1,795,1912.6729559748427673,1500,0,0,0
2025-08-11 19:00:00+00,N621FB,1,264,1958.5227272727272727,0,3,0,0
2025-08-11 23:00:00+00,N623FB,1,1088,1885.4549632352941176,0,2,0,0
2025-08-12 00:00:00+00,N623FB,1,867,2030.5940023068050750,0,3,0,0
2025-08-12 02:00:00+00,N623FB,1,1168,1911.9006849315068493,1625,0,0,0
2025-08-12 03:00:00+00,N622FB,1,606,2071.5759075907590759,0,1,0,0
2025-08-12 03:00:00+00,N623FB,1,1434,2057.1129707112970711,1600,0,0,0
2025-08-12 04:00:00+00,N622FB,1,1326,1918.7971342383107089,1550,0,0,0
2025-08-12 04:00:00+00,N623FB,1,392,2073.7244897959183673,0,3,0,0
2025-08-12 05:00:00+00,N622FB,1,67,1936.1940298507462687,0,3,0,0
2025-08-12 05:00:00+00,N623FB,1,1413,1921.3906581740976645,0,2,0,0
2025-08-12 06:00:00+00,N622FB,1,599,1934.4741235392320534,0,2,0,0
2025-08-12 06:00:00+00,N623FB,1,798,2093.5150375939849624,0,4,0,0
2025-08-12 07:00:00+00,N622FB,1,1273,1866.2411626080125687,1550,0,0,0
2025-08-12 08:00:00+00,N622FB,1,256,1953.1250000000000000,0,3,0,0
2025-08-12 08:00:00+00,N623FB,2,1284,2417.8154205607476636,0,3,0,0
2025-08-12 09:00:00+00,N623FB,1,1381,2097.1035481535119479,0,3,0,0
2025-08-12 14:00:00+00,N622FB,1,41,1787.1951219512195122,0,2,0,0
2025-08-12 15:00:00+00,N622FB,1,1018,1912.1561886051080550,0,1,0,0
